Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
ENGINEER,84991,4.97351E+15,Sep-25,660,0
ENGINEER,52926,4.9119E+12,Sep-31,348,1
LAWYER,79833,6.54434E+15,Sep-25,301,0
ENGINEER,4706,2.70236E+15,Jan-25,627,0
LAWYER,46242,3.8113E+13,Jun-28,71,0
LAWYER,67943,6.01129E+15,Apr-33,893,0
DOCTOR,25641,4.01137E+12,Dec-30,722,0
ENGINEER,89256,4.25822E+15,Apr-31,216,1
LAWYER,61990,4.41287E+15,Jan-25,138,1
ENGINEER,79410,4.44269E+15,Dec-33,8132,1
ENGINEER,81863,3.05505E+13,Oct-27,336,0
ENGINEER,71075,3.43457E+14,Nov-33,396,0
DOCTOR,65147,3.57274E+15,Feb-27,227,0
ENGINEER,32601,4.34402E+15,Nov-29,854,0
LAWYER,28121,4.61674E+12,Oct-30,341,1
ENGINEER,63517,3.71754E+14,Aug-25,229,0
DOCTOR,70890,4.20164E+15,Sep-28,586,1
ENGINEER,87622,3.00715E+13,Dec-30,180,0
LAWYER,66389,2.71958E+15,Jul-27,885,1
LAWYER,91672,2.27927E+15,Feb-31,404,0
ENGINEER,24291,3.73357E+14,Sep-29,280,0
ENGINEER,28781,1.80032E+14,Oct-30,875,1
LAWYER,82449,4.52545E+15,Sep-32,495,0
DOCTOR,41955,2.13147E+14,Jul-27,3493,0
DOCTOR,44124,6.01169E+15,Oct-33,605,0
ENGINEER,99568,3.42047E+14,Dec-25,574,0
LAWYER,1964,4.98211E+15,Apr-32,177,0
LAWYER,79926,3.04711E+13,Mar-29,722,1
LAWYER,18959,5.01841E+11,May-30,140,1
DOCTOR,52076,2.22848E+15,Aug-30,498,1
LAWYER,91152,6.0113E+15,Aug-29,806,0
ENGINEER,56458,5.74867E+11,Apr-27,255,0
LAWYER,65260,6.59465E+15,Dec-25,875,1
LAWYER,63349,3.58579E+15,Jan-26,91,0
ENGINEER,22956,5.01855E+11,Feb-30,196,1
LAWYER,61840,4.6016E+15,Nov-27,650,1
DOCTOR,76120,1.80032E+14,Jul-34,450,1
DOCTOR,71753,6.30463E+11,Aug-28,307,0
ENGINEER,39978,3.00788E+13,Feb-33,328,0
ENGINEER,5200,3.79834E+14,Nov-31,681,1
ENGINEER,51682,6.56198E+15,May-33,618,1
DOCTOR,98145,3.00966E+13,Aug-27,658,1
LAWYER,16957,4.87536E+15,Apr-27,457,0
LAWYER,7483,2.41537E+15,Aug-34,838,0
DOCTOR,1293,3.57433E+15,Apr-29,143,0
LAWYER,57423,4.32761E+15,Jan-30,297,0
DOCTOR,46655,4.78233E+12,Oct-33,592,0
LAWYER,83560,3.04816E+13,Feb-28,482,0
ENGINEER,31639,3.47907E+14,Aug-33,279,1
ENGINEER,89353,3.50603E+15,Apr-27,644,0
ENGINEER,59043,3.55303E+15,Sep-30,7165,1
DOCTOR,84344,4.48551E+12,May-33,471,1
DOCTOR,7891,4.8941E+12,Aug-30,301,0
DOCTOR,30048,1.80054E+14,Oct-28,206,0
DOCTOR,13288,2.29411E+15,Dec-31,184,1
ENGINEER,23590,3.59547E+15,Nov-27,556,0
ENGINEER,76491,3.6125E+13,Nov-28,457,0
DOCTOR,42859,3.59948E+15,Jul-30,369,1
DOCTOR,61711,3.47366E+14,Aug-31,953,0
LAWYER,71652,5.02019E+11,Dec-32,893,0
ENGINEER,15350,2.13123E+14,May-28,679,0
ENGINEER,59729,2.26031E+15,Mar-31,931,1
DOCTOR,4432,1.80079E+14,Jun-32,327,1
ENGINEER,41460,4.15279E+12,May-33,108,0
DOCTOR,30951,3.58872E+15,Apr-30,280,0
ENGINEER,44955,4.52577E+18,Aug-31,714,0
LAWYER,29381,4.94902E+12,Dec-30,879,1
LAWYER,52450,6.57568E+15,Oct-31,6438,1
LAWYER,61348,3.41914E+14,Dec-25,565,0
LAWYER,78046,6.53529E+15,Oct-30,43,0
DOCTOR,37206,4.74912E+15,Aug-25,508,1
LAWYER,34963,4.4862E+15,Oct-28,755,0
ENGINEER,11792,4.22205E+15,Jan-27,931,1
DOCTOR,53384,2.132E+14,Apr-28,948,0
LAWYER,44543,4.85393E+15,Dec-31,553,1
ENGINEER,93134,3.7259E+14,Aug-30,277,0
ENGINEER,50615,3.75819E+14,Dec-33,188,0
DOCTOR,522,6.50197E+15,Dec-31,643,0
ENGINEER,86693,4.55131E+12,Mar-26,887,1
ENGINEER,81049,3.46138E+14,Nov-31,424,0
LAWYER,19875,3.47428E+14,Mar-27,593,0
LAWYER,32263,4.40348E+12,Sep-33,635,0
LAWYER,49589,4.64405E+18,May-33,1586,1
LAWYER,87086,4.57398E+18,Feb-34,597,0
ENGINEER,96240,5.22478E+15,Dec-27,983,0
LAWYER,73478,3.71525E+14,Mar-26,39,1
DOCTOR,52948,4.07577E+18,Nov-33,119,1
LAWYER,4393,4.95404E+18,Feb-34,219,1
LAWYER,95136,3.05004E+13,Jul-33,597,1
DOCTOR,69549,2.13125E+14,Jun-29,4538,1
ENGINEER,2070,5.76988E+11,Sep-32,77,1
LAWYER,80199,6.01122E+15,May-34,192,1
DOCTOR,35445,6.76214E+11,Aug-26,696,0
DOCTOR,72623,3.52736E+15,Apr-29,477,1
LAWYER,96705,2.13167E+14,Jul-31,931,0
DOCTOR,79606,4.78373E+12,Apr-25,986,0
ENGINEER,60954,6.76135E+11,Feb-28,641,0
LAWYER,15226,3.55396E+15,Mar-28,474,0
DOCTOR,67706,3.49913E+14,Sep-28,292,1
LAWYER,93415,3.43148E+14,Jun-27,352,1
ENGINEER,90911,3.51767E+15,Jun-32,942,0
LAWYER,28672,4.40893E+12,Aug-25,288,1
DOCTOR,90696,2.13187E+14,Oct-29,9196,1
ENGINEER,28015,4.12678E+15,Mar-29,580,1
ENGINEER,30615,3.45875E+14,Jun-28,332,0
DOCTOR,90680,3.53835E+15,Feb-28,65,0
ENGINEER,18901,2.71858E+15,Apr-25,539,1
ENGINEER,95396,3.55358E+15,Jul-32,840,1
LAWYER,7127,4.02893E+15,Oct-31,681,0
DOCTOR,20534,4.76221E+18,Oct-34,89,0
DOCTOR,28326,4.41364E+15,Jan-28,302,1
DOCTOR,26151,3.57074E+15,Sep-30,252,0
LAWYER,45027,6.76225E+11,Dec-30,795,1
ENGINEER,1864,5.87832E+11,Nov-27,469,1
DOCTOR,91164,3.04735E+13,Jan-34,2312,1
ENGINEER,97597,3.51318E+15,Jul-34,986,1
ENGINEER,54906,2.2417E+15,Jan-33,341,0
ENGINEER,93670,4.16936E+15,Apr-33,485,1
ENGINEER,66232,5.33557E+15,Dec-29,213,0
DOCTOR,22885,3.61695E+13,Feb-33,383,0
DOCTOR,65159,4.93199E+18,Oct-31,745,0
LAWYER,75096,4.08988E+12,May-30,101,0
ENGINEER,23519,3.56757E+15,Jul-32,428,0
ENGINEER,40257,5.02009E+11,Apr-29,783,1
DOCTOR,57009,4.15584E+15,Oct-30,77,0
LAWYER,14411,3.04266E+13,Nov-33,825,1
LAWYER,18029,3.5213E+15,Sep-31,923,1
LAWYER,18315,4.83111E+12,Jul-29,933,0
LAWYER,25927,4.05817E+15,May-31,551,0
ENGINEER,78241,3.5752E+15,Nov-33,76,1
DOCTOR,13528,3.51923E+15,Jul-29,632,1
DOCTOR,16043,4.12867E+15,Nov-33,303,1
ENGINEER,44177,3.55985E+15,May-30,578,0
LAWYER,26673,3.60191E+13,Mar-30,284,1
DOCTOR,86465,4.43277E+12,Jan-33,903,1
ENGINEER,85774,1.80078E+14,Jul-33,5222,1
LAWYER,92741,2.70805E+15,Jul-33,8934,0
ENGINEER,45638,3.5831E+15,Aug-25,103,0
LAWYER,91294,3.51259E+15,Jun-27,680,0
DOCTOR,49230,60480608649,Nov-24,99,0
ENGINEER,55067,3.53306E+15,Aug-25,974,1
DOCTOR,41984,4.41196E+15,Sep-29,288,0
ENGINEER,3312,3.55584E+15,Dec-32,266,0
LAWYER,68802,4.07215E+12,Aug-28,4,0
LAWYER,40093,4.48902E+12,Jan-29,362,0
ENGINEER,8665,6.75996E+11,Jan-25,178,1
DOCTOR,45498,3.56185E+15,Dec-30,299,1
ENGINEER,3617,2.13122E+14,May-34,799,0
ENGINEER,20924,4.93862E+15,Jan-29,7928,0
LAWYER,14831,3.54385E+15,Dec-28,380,0
LAWYER,35681,3.78349E+14,Nov-29,906,1
ENGINEER,65691,5.46164E+15,Jul-26,632,0
LAWYER,49690,3.56474E+15,Oct-29,6220,1
DOCTOR,59618,6.58638E+15,Feb-28,636,1
ENGINEER,94807,3.60464E+13,Dec-31,846,1
LAWYER,73499,6.76259E+11,Dec-29,6681,0
DOCTOR,32596,3.57508E+15,Jun-31,33,1
DOCTOR,11890,4.83403E+15,Jul-32,728,0
ENGINEER,49484,3.59954E+15,Oct-31,305,0
ENGINEER,5822,3.50538E+15,Apr-32,842,0
DOCTOR,23351,3.49288E+14,Mar-27,771,0
LAWYER,77312,4.34345E+15,Jun-27,407,0
LAWYER,97099,6.30418E+11,Mar-27,610,0
DOCTOR,8259,4.06676E+18,Oct-27,304,0
ENGINEER,46048,1.80024E+14,Feb-28,884,0
LAWYER,73067,4.62557E+15,Dec-31,914,1
DOCTOR,68194,4.78333E+15,Oct-32,282,1
ENGINEER,41182,4.08309E+12,Feb-27,7761,1
LAWYER,54304,6.58768E+15,Feb-29,1,1
ENGINEER,92863,4.02179E+12,Feb-26,857,0
LAWYER,85849,6.39024E+11,Apr-25,706,1
LAWYER,72895,3.03398E+13,Oct-31,4613,0
ENGINEER,12640,3.57384E+15,Jan-28,39,1
ENGINEER,69065,1.80091E+14,May-33,846,0
ENGINEER,60067,3.03309E+13,May-25,357,0
ENGINEER,18473,3.76663E+14,Mar-34,876,0
DOCTOR,70666,3.50266E+15,Jul-32,887,1
DOCTOR,83709,6.58727E+15,Aug-28,4897,1
ENGINEER,37912,3.01998E+13,Feb-25,591,1
LAWYER,86564,3.02352E+13,Jan-34,5529,0
LAWYER,41232,2.13184E+14,Mar-34,56,1
LAWYER,35653,3.7423E+14,Jan-29,824,0
LAWYER,60883,4.06928E+15,Jun-31,580,1
LAWYER,51988,2.13169E+14,Oct-33,365,0
DOCTOR,56345,3.54728E+15,Aug-30,846,1
DOCTOR,88997,4.99088E+12,Feb-29,217,1
LAWYER,23588,3.59483E+15,Feb-33,832,1
ENGINEER,22469,1.8008E+14,Jul-25,697,1
LAWYER,79709,4.14686E+18,Jun-30,956,1
DOCTOR,31453,3.45112E+14,Jul-31,945,1
DOCTOR,76651,3.58289E+15,Aug-29,706,1
LAWYER,6962,4.80499E+12,Feb-34,5485,0
ENGINEER,45666,4.70578E+18,Aug-34,281,1
LAWYER,87732,3.55972E+15,Feb-25,57,0
DOCTOR,83121,4.53836E+12,Feb-32,733,1
LAWYER,45691,3.64457E+13,Dec-27,982,1
DOCTOR,74861,3.54025E+15,Sep-27,10,1
ENGINEER,51506,6.39055E+11,Aug-27,190,0
DOCTOR,4656,3.52214E+15,Nov-26,21,0
DOCTOR,78371,3.54868E+15,Feb-34,320,0
ENGINEER,27067,1.80023E+14,Jul-25,388,0
LAWYER,688,4.8183E+18,Mar-28,199,0
DOCTOR,99838,4.79309E+15,Sep-33,64,1
LAWYER,70612,6.57076E+15,May-34,782,0
LAWYER,75458,3.55574E+15,Apr-28,954,1
LAWYER,90132,4.66255E+15,Jun-25,229,0
ENGINEER,57452,4.53222E+18,May-31,779,0
LAWYER,12679,4.45135E+18,Jan-33,531,1
LAWYER,87511,3.56815E+15,Feb-26,292,0
ENGINEER,55562,4.39221E+15,Jul-34,801,0
DOCTOR,1468,4.41285E+15,Jun-34,458,0
LAWYER,61445,6.01184E+15,Jun-30,137,1
DOCTOR,60651,4.32287E+15,Feb-25,786,1
DOCTOR,6129,1.80022E+14,Jul-27,649,1
ENGINEER,88389,3.04962E+13,Jul-28,117,0
DOCTOR,71114,4.10304E+12,Mar-34,869,0
LAWYER,58452,3.57234E+15,May-29,669,0
LAWYER,1469,2.2335E+15,May-31,511,0
ENGINEER,22233,4.23121E+18,Feb-27,376,0
ENGINEER,59037,60491470104,May-30,593,1
DOCTOR,44647,4.24676E+15,Oct-32,799,1
DOCTOR,91501,5.87252E+11,Aug-32,685,0
ENGINEER,36952,6.51923E+15,Oct-25,111,1
LAWYER,95032,3.72723E+14,Nov-24,852,0
DOCTOR,27576,3.78115E+14,Dec-27,556,1
ENGINEER,67737,2.27197E+15,Jan-31,8215,0
DOCTOR,39379,3.00847E+13,Apr-34,887,0
DOCTOR,26215,4.66832E+15,Apr-32,9860,0
LAWYER,38070,4.71316E+12,Dec-25,628,1
ENGINEER,79898,4.01578E+18,Oct-30,586,1
ENGINEER,24187,4.41408E+15,Apr-34,968,0
ENGINEER,25773,3.58421E+15,Jan-33,108,1
LAWYER,86224,3.0473E+13,May-27,159,0
LAWYER,86876,4.82326E+15,Dec-26,517,1
ENGINEER,74039,5.02015E+11,Nov-25,500,0
DOCTOR,75796,4.67353E+15,Nov-24,264,0
LAWYER,95863,3.55583E+15,Aug-33,254,0
DOCTOR,47420,4.62109E+18,Mar-30,876,0
ENGINEER,68767,3.54711E+15,Jun-26,569,1
DOCTOR,98609,4.04293E+18,Nov-25,6577,0
ENGINEER,38681,3.50172E+15,Aug-31,2430,0
ENGINEER,47982,2.13114E+14,Jun-28,159,1
LAWYER,5553,6.51314E+15,Mar-30,308,0
DOCTOR,82946,4.16517E+15,Jul-32,724,1
DOCTOR,19150,4.67465E+12,Mar-34,48,1
LAWYER,47775,3.44204E+14,May-26,903,0
ENGINEER,88655,2.27051E+15,May-32,482,1
ENGINEER,76400,4.76354E+12,Jun-30,738,1
DOCTOR,71493,4.43099E+15,Jun-30,867,0
LAWYER,25499,5.02002E+11,Dec-28,840,1
LAWYER,17312,4.84093E+15,Jun-32,9751,0
DOCTOR,37503,4.16149E+18,Feb-29,565,0
LAWYER,82390,3.03256E+13,Oct-25,6007,0
ENGINEER,18877,3.50503E+15,May-33,823,0
DOCTOR,17961,3.01021E+13,Mar-31,6730,1
ENGINEER,60782,3.52871E+15,May-25,779,1
ENGINEER,91739,3.5601E+15,Oct-31,736,1
DOCTOR,34708,3.62721E+13,Aug-27,198,0
LAWYER,51921,1.80015E+14,Apr-25,857,1
ENGINEER,53459,4.2403E+15,Apr-30,6980,0
ENGINEER,68138,4.56268E+12,Jul-34,502,1
DOCTOR,73146,2.27991E+15,Jul-29,258,0
DOCTOR,53616,4.04119E+12,Feb-27,348,0
DOCTOR,72491,4.25465E+15,Dec-29,648,0
LAWYER,84427,4.60632E+15,Nov-30,561,1
ENGINEER,94893,2.31896E+15,Oct-25,474,1
DOCTOR,60365,2.25175E+15,Nov-24,504,1
ENGINEER,76095,4.09441E+15,May-34,901,0
LAWYER,28572,3.00049E+13,Apr-27,631,0
LAWYER,19053,2.2805E+15,Jul-25,902,0
LAWYER,16713,4.18715E+15,Oct-33,56,1
LAWYER,59320,3.70737E+14,Apr-30,517,0
DOCTOR,63833,5.68452E+11,May-28,9790,1
ENGINEER,8092,2.13146E+14,May-25,206,0
DOCTOR,97542,3.50557E+15,May-25,540,1
DOCTOR,51807,3.79784E+14,Apr-27,739,1
DOCTOR,2383,4.73663E+15,Aug-31,845,0
DOCTOR,23736,3.5721E+15,May-29,444,0
DOCTOR,93609,2.13114E+14,Apr-28,265,1
DOCTOR,21212,4.72311E+15,Aug-32,191,0
DOCTOR,25378,6.01155E+15,Jun-30,551,0
LAWYER,26598,3.76188E+14,Feb-28,44,0
DOCTOR,72255,4.42406E+12,Jul-25,989,1
ENGINEER,13855,4.31811E+15,Apr-34,343,1
ENGINEER,11514,3.73197E+14,Oct-26,25,0
ENGINEER,17267,4.77347E+12,Mar-26,353,0
DOCTOR,70129,2.29404E+15,May-32,742,1
DOCTOR,72073,2.29011E+15,Mar-33,28,0
ENGINEER,54225,3.52945E+15,Jul-28,349,1
DOCTOR,52833,3.54945E+15,Dec-26,325,0
DOCTOR,4652,3.59966E+15,May-29,543,0
ENGINEER,62945,4.63579E+15,May-25,562,0
DOCTOR,32354,3.56629E+15,Jan-30,916,1
ENGINEER,51732,3.01125E+13,Sep-30,739,1
DOCTOR,81560,6.01118E+15,May-34,352,1
DOCTOR,94526,2.23962E+15,Oct-33,616,0
ENGINEER,80989,3.59636E+15,Feb-26,775,0
LAWYER,97049,4.16456E+12,Aug-28,782,1
LAWYER,12451,4.79268E+15,Dec-30,175,0
DOCTOR,93850,6.76242E+11,May-27,920,1
LAWYER,58133,4.38784E+18,Feb-28,212,0
DOCTOR,22381,2.37915E+15,Aug-30,144,1
LAWYER,64841,3.41019E+14,Aug-29,32,1
LAWYER,75361,4.17873E+15,Jun-33,67,0
DOCTOR,10288,1.80039E+14,Aug-27,142,1
DOCTOR,64735,6.50877E+15,Jul-26,958,0
LAWYER,9345,6.76288E+11,Sep-34,397,1
DOCTOR,5156,4.07665E+15,Feb-32,555,0
ENGINEER,71427,2.22997E+15,Oct-28,293,0
LAWYER,46707,4.36645E+15,Apr-33,646,0
LAWYER,5515,4.08238E+15,Jun-27,610,1
ENGINEER,80077,5.01872E+11,May-25,901,1
DOCTOR,35737,2.45615E+15,Jul-26,397,0
DOCTOR,7548,6.0115E+15,Oct-31,904,0
DOCTOR,58919,3.57674E+15,Sep-29,732,1
DOCTOR,46693,4.28371E+12,Aug-34,598,1
DOCTOR,99860,2.13137E+14,Oct-29,165,0
ENGINEER,40009,4.86012E+15,May-31,783,0
LAWYER,57120,3.5519E+15,Dec-29,2133,0
DOCTOR,22060,4.07821E+18,Aug-32,813,1
ENGINEER,40918,3.59661E+15,Jun-32,291,0
LAWYER,98458,3.70459E+14,Mar-30,260,0
ENGINEER,14328,6.57483E+15,Dec-26,207,1
LAWYER,77717,4.33826E+12,Jul-25,529,0
LAWYER,29549,4.10667E+18,Oct-28,603,0
LAWYER,44364,4.05537E+15,Nov-34,675,0
DOCTOR,29483,6.50168E+15,Jun-29,932,1
ENGINEER,55350,5.75255E+11,Apr-34,120,1
DOCTOR,86606,2.13127E+14,Feb-28,65,0
LAWYER,23644,3.4358E+14,May-28,143,0
ENGINEER,26709,3.04168E+13,Aug-25,553,0
ENGINEER,35338,4.99789E+15,Mar-32,454,0
LAWYER,60470,3.50597E+15,Dec-27,460,0
ENGINEER,83349,4.28823E+15,Mar-29,574,0
DOCTOR,92255,3.57817E+15,Dec-31,731,0
LAWYER,9932,2.29065E+15,Jun-28,234,0
DOCTOR,1293,4.02833E+12,Jun-26,836,1
DOCTOR,73644,6.01157E+15,May-27,293,0
LAWYER,63218,3.54526E+15,May-25,822,1
DOCTOR,82092,3.52283E+15,Nov-31,741,0
LAWYER,75845,4.8608E+18,Sep-31,85,1
ENGINEER,27490,4.20699E+18,Jul-25,873,0
ENGINEER,27502,3.73662E+14,May-29,9133,0
LAWYER,42347,4.90718E+15,Jul-34,894,1
DOCTOR,72724,1.80004E+14,Apr-28,2596,1
ENGINEER,93919,3.59549E+15,Jun-28,415,0
LAWYER,99924,2.7099E+15,Jul-29,267,0
LAWYER,61745,4.26076E+15,May-25,947,1
DOCTOR,65934,3.73722E+14,May-34,716,1
ENGINEER,45985,2.72072E+15,Mar-26,392,0
ENGINEER,78596,5.8926E+11,Mar-33,527,1
ENGINEER,7080,3.53323E+15,Apr-34,152,1
DOCTOR,27327,2.29764E+15,May-29,3426,1
LAWYER,49959,2.24977E+15,Sep-31,676,1
DOCTOR,93677,3.53712E+15,Mar-26,157,1
ENGINEER,36895,3.43314E+14,Feb-30,430,0
DOCTOR,81618,3.51353E+15,Mar-32,379,1
DOCTOR,29290,4.90536E+12,Oct-30,45,0
LAWYER,84579,3.59958E+15,Feb-31,1964,1
DOCTOR,74557,6.3903E+11,Feb-28,421,1
LAWYER,85706,3.50454E+15,Aug-30,613,0
ENGINEER,87738,4.16033E+18,Jul-25,638,0
LAWYER,85198,4.96856E+15,Jul-29,926,0
ENGINEER,48453,4.21702E+15,Sep-33,345,0
ENGINEER,39912,4.59679E+12,Sep-27,946,1
LAWYER,77462,4.48402E+18,Mar-32,3245,0
LAWYER,5531,4.22295E+15,Jul-31,482,1
LAWYER,94029,5.78424E+11,Feb-31,529,1
ENGINEER,40523,6.01108E+15,Nov-31,804,0
DOCTOR,222,3.47694E+14,Jan-26,709,1
DOCTOR,81081,4.04927E+15,Feb-29,612,1
DOCTOR,77286,3.70814E+14,Dec-31,416,0
ENGINEER,44796,3.74556E+14,Dec-25,268,0
ENGINEER,66453,4.21968E+18,Jul-25,898,0
LAWYER,42732,5.87979E+11,Apr-29,523,1
LAWYER,93296,4.56175E+18,Aug-28,320,0
DOCTOR,87431,4.27193E+12,Sep-30,560,0
ENGINEER,19407,2.13162E+14,Jan-25,886,1
DOCTOR,84514,3.70447E+14,Nov-27,314,1
DOCTOR,4998,4.95673E+15,Jun-33,656,1
LAWYER,85073,2.70684E+15,Jul-34,524,0
LAWYER,13254,4.71346E+15,Feb-31,231,0
LAWYER,49191,1.80098E+14,Nov-30,643,0
ENGINEER,19996,5.53836E+15,Mar-31,277,1
DOCTOR,94810,3.51449E+15,Apr-32,862,0
ENGINEER,47085,4.41709E+12,Jul-29,616,0
LAWYER,35057,3.57317E+15,Aug-29,93,0
ENGINEER,2395,4.2245E+15,Feb-28,769,1
DOCTOR,66021,3.44913E+14,Mar-30,862,1
DOCTOR,94159,3.54024E+15,Apr-32,369,0
DOCTOR,94910,4.82384E+15,Oct-32,402,1
DOCTOR,94740,1.8002E+14,Mar-30,107,0
LAWYER,83028,4.96272E+18,Jul-33,851,0
ENGINEER,78788,2.13151E+14,Sep-29,984,1
ENGINEER,47437,1.80011E+14,Sep-28,312,0
LAWYER,18073,6.01114E+15,Mar-34,843,0
DOCTOR,48695,4.15669E+15,Jun-34,974,1
LAWYER,36260,3.56209E+15,Dec-27,463,1
DOCTOR,42051,3.48747E+14,Jan-30,3381,0
DOCTOR,23043,6.76245E+11,Feb-30,263,1
DOCTOR,38858,4.99099E+15,Mar-28,290,1
ENGINEER,40251,4.29461E+12,Jan-28,966,0
ENGINEER,22762,4.2458E+15,Dec-27,827,1
ENGINEER,99525,4.64734E+15,Jun-29,642,1
ENGINEER,84386,6.51163E+15,Jul-29,384,1
LAWYER,68169,3.71588E+14,Dec-32,515,0
LAWYER,49370,4.12759E+12,Apr-25,70,1
DOCTOR,56127,6.01173E+15,Feb-34,290,1
DOCTOR,94607,3.59206E+15,Mar-29,435,1
ENGINEER,46517,2.13131E+14,Nov-31,7469,1
LAWYER,72636,6.39015E+11,May-30,797,0
ENGINEER,23399,3.59495E+15,Mar-26,607,1
ENGINEER,49473,3.45971E+14,Sep-28,801,1
ENGINEER,37092,3.59185E+15,Aug-31,313,1
DOCTOR,15328,3.51638E+15,Mar-34,460,0
DOCTOR,14375,3.44403E+14,Oct-26,457,0
DOCTOR,93873,3.51234E+15,Jul-34,21,1
DOCTOR,86693,2.2905E+15,Dec-24,364,0
ENGINEER,4724,6.50431E+15,May-34,183,0
LAWYER,81613,4.42088E+12,Sep-27,301,0
LAWYER,29828,2.13179E+14,Apr-28,671,0
DOCTOR,43132,6.55852E+15,Jun-28,722,0
ENGINEER,11061,3.55232E+15,Aug-32,624,1
LAWYER,84542,3.41601E+14,Mar-30,687,0
DOCTOR,51200,2.26711E+15,Aug-34,269,0
LAWYER,16925,5.0201E+11,Apr-29,898,1
DOCTOR,60066,5.03806E+11,May-29,993,1
ENGINEER,48763,3.54558E+15,Jan-26,282,1
DOCTOR,82297,3.52569E+15,Jul-27,977,1
LAWYER,99247,3.59636E+15,May-25,7487,1
ENGINEER,17872,1.80084E+14,Dec-27,761,1
LAWYER,35552,4.89388E+18,Jan-26,795,0
DOCTOR,28545,4.29446E+15,Nov-27,676,0
LAWYER,48753,4.0216E+12,Oct-31,5964,0
ENGINEER,27728,4.54581E+15,Jun-34,136,1
LAWYER,84776,4.96714E+15,Aug-26,168,0
DOCTOR,65061,2.68522E+15,Mar-34,6458,0
DOCTOR,19244,4.08431E+15,Nov-26,968,1
DOCTOR,27848,3.5772E+15,Jan-30,254,1
DOCTOR,14155,4.23807E+18,Nov-27,73,0
LAWYER,26990,3.78914E+14,May-26,688,1
DOCTOR,25072,6.76234E+11,Sep-26,125,1
LAWYER,56140,5.10595E+15,Jul-29,766,0
LAWYER,37556,3.87871E+13,Nov-31,82,0
DOCTOR,28216,3.59896E+15,Jul-29,775,0
DOCTOR,46600,3.01466E+13,Oct-27,780,0
ENGINEER,772,3.72718E+14,Aug-27,346,1
LAWYER,27705,6.01178E+15,Sep-31,737,1
LAWYER,20357,6.01163E+15,May-32,930,1
DOCTOR,15942,2.29619E+15,Jun-34,448,0
LAWYER,64153,1.80058E+14,May-27,3973,1
ENGINEER,64421,3.83905E+13,Oct-32,142,0
LAWYER,14029,4.85036E+15,Dec-33,912,0
ENGINEER,22025,3.63699E+13,Aug-25,127,1
DOCTOR,95544,6.01163E+15,May-28,54,1
ENGINEER,88385,3.55971E+15,Jan-34,359,0
ENGINEER,15963,3.0145E+13,Apr-30,90,1
ENGINEER,15999,4.31913E+15,Dec-30,735,1
ENGINEER,1770,5.83957E+11,Mar-31,797,0
LAWYER,3091,3.59828E+15,Oct-30,557,1
ENGINEER,89553,6.56704E+15,Sep-25,42,0
LAWYER,21525,5.79998E+11,Jul-27,383,1
DOCTOR,63205,2.26124E+15,Aug-28,449,1
LAWYER,47786,4.65384E+12,Apr-30,29,1
LAWYER,39362,5.01873E+11,Mar-26,716,0
ENGINEER,42415,4.2211E+12,Feb-30,6,1
DOCTOR,23830,4.83452E+12,Nov-27,539,0
DOCTOR,39970,4.80101E+18,Feb-25,662,0
DOCTOR,79991,4.51906E+18,Feb-25,640,1
DOCTOR,10700,6.54518E+15,Apr-31,608,1
ENGINEER,89497,4.62746E+15,Jul-25,511,1
LAWYER,19279,5.49519E+15,Jun-34,543,1
ENGINEER,13998,6.75998E+11,Jun-27,410,1
LAWYER,59381,4.62821E+18,May-33,566,0
LAWYER,85935,6.01133E+15,Oct-27,439,0
DOCTOR,90163,3.53117E+15,Aug-25,181,1
LAWYER,89729,4.98009E+12,May-34,975,0
DOCTOR,59626,4.27594E+15,Jan-29,446,1
LAWYER,1047,5.03864E+11,Aug-31,687,1
LAWYER,9157,4.19749E+18,Nov-24,487,1
DOCTOR,47227,4.71068E+12,Jul-25,253,0
DOCTOR,19258,4.24096E+12,Apr-28,103,1
DOCTOR,52187,4.43572E+12,Apr-32,6306,1
ENGINEER,72526,6.75938E+11,Apr-27,238,1
ENGINEER,13141,4.80303E+12,Sep-30,567,1
DOCTOR,59277,6.58699E+15,Mar-26,168,1
ENGINEER,59082,4.75042E+12,Jan-31,1801,1
DOCTOR,33046,4.35305E+15,Feb-27,489,0
ENGINEER,11320,60457814162,Aug-30,776,1
ENGINEER,60842,4.43534E+15,Jan-33,824,1
LAWYER,64831,4.89606E+18,Nov-29,509,1
LAWYER,23494,6.52478E+15,Jan-26,159,1
ENGINEER,26230,3.55583E+15,Oct-31,869,0
LAWYER,54671,6.30476E+11,Sep-28,790,1
ENGINEER,78363,3.5466E+15,Aug-26,704,0
LAWYER,18869,3.51484E+15,Dec-33,731,1
LAWYER,75166,4.22305E+18,Mar-26,1252,0
ENGINEER,16011,6.51563E+15,Jun-29,6548,0
DOCTOR,24384,4.45617E+12,May-28,376,1
DOCTOR,74000,4.24567E+15,Oct-27,6396,0
LAWYER,73224,5.01806E+11,Sep-29,708,1
ENGINEER,28138,4.66142E+15,Aug-28,45,0
LAWYER,64402,3.41618E+14,Mar-25,832,0
ENGINEER,55889,4.95346E+15,Aug-25,22,1
DOCTOR,47442,4.78475E+18,Feb-32,915,1
DOCTOR,67254,6.01143E+15,Jun-31,931,1
DOCTOR,60141,3.54918E+15,Apr-27,2585,0
